idx,ref_img_path,dis_img_path,score,mos_label
0,studentsculpture.bmp,img2.bmp,32.52610397338867,15.512954417537026
1,rapids.bmp,img3.bmp,40.86833953857422,24.09025497677203
2,dancers.bmp,img4.bmp,62.753047943115234,68.99086164929872
3,churchandcapitol.bmp,img5.bmp,63.78319549560547,74.39794796497739
4,dancers.bmp,img6.bmp,64.57494354248047,69.2292141708657
5,churchandcapitol.bmp,img7.bmp,52.16624450683594,53.578731920146005
6,stream.bmp,img8.bmp,40.847015380859375,39.37667556675135
7,woman.bmp,img10.bmp,45.447959899902344,43.42259860497224
8,sailing3.bmp,img12.bmp,37.91831970214844,34.802951811201964
9,buildings.bmp,img13.bmp,41.638553619384766,46.684096124058215
10,paintedhouse.bmp,img14.bmp,52.12196350097656,45.679490649039394
11,bikes.bmp,img15.bmp,19.779090881347656,12.692083542828538
12,stream.bmp,img17.bmp,44.06956100463867,65.23107378633902
13,carnivaldolls.bmp,img18.bmp,34.51930236816406,29.392249180595478
14,sailing1.bmp,img19.bmp,35.21449279785156,3.8890621428635583
15,coinsinfountain.bmp,img21.bmp,38.2581787109375,22.461157863083844
16,woman.bmp,img23.bmp,41.068824768066406,35.59966912005858
17,manfishing.bmp,img26.bmp,31.73126983642578,11.714566786308875
18,house.bmp,img27.bmp,52.25092315673828,48.4017211733363
19,coinsinfountain.bmp,img28.bmp,55.90989303588867,70.94908661426099
20,buildings.bmp,img29.bmp,46.991878509521484,63.64493591720355
21,building2.bmp,img30.bmp,56.78350067138672,75.20085071703139
22,ocean.bmp,img31.bmp,35.22175216674805,23.258787473568606
23,rapids.bmp,img32.bmp,62.08605194091797,76.28674666689452
24,buildings.bmp,img33.bmp,41.42905044555664,52.78563645111723
25,studentsculpture.bmp,img34.bmp,31.350826263427734,8.613511703300915
26,ocean.bmp,img37.bmp,36.16936111450195,25.85424903691081
27,sailing3.bmp,img38.bmp,49.5797233581543,65.85757417524141
28,sailing4.bmp,img39.bmp,37.37049865722656,26.96036839367697
29,paintedhouse.bmp,img40.bmp,60.6707763671875,75.7811284764878
30,building2.bmp,img41.bmp,43.574764251708984,43.696253511551454
31,womanhat.bmp,img42.bmp,42.71110916137695,54.17424655185858
32,sailing1.bmp,img43.bmp,51.12992858886719,67.6967798207526
33,flowersonih35.bmp,img44.bmp,56.41991424560547,71.61970727692339
34,churchandcapitol.bmp,img45.bmp,65.99790954589844,74.14564153374138
35,cemetry.bmp,img46.bmp,55.822513580322266,73.09174201136065
36,house.bmp,img47.bmp,52.45936584472656,48.08894690810563
37,cemetry.bmp,img48.bmp,56.588104248046875,77.32511548366257
38,caps.bmp,img49.bmp,33.919151306152344,13.501078103650578
39,lighthouse.bmp,img51.bmp,40.66666793823242,20.523073789426263
40,sailing4.bmp,img52.bmp,44.351112365722656,51.01138521337987
41,plane.bmp,img53.bmp,47.950225830078125,62.47597192836157
42,sailing2.bmp,img55.bmp,43.34246826171875,46.03974281634614
43,monarch.bmp,img56.bmp,46.7398681640625,41.284025766832684
44,plane.bmp,img58.bmp,29.773420333862305,5.651469652190897
45,sailing2.bmp,img59.bmp,30.674957275390625,10.109294080950896
46,studentsculpture.bmp,img60.bmp,50.72074890136719,63.37679236401009
47,monarch.bmp,img61.bmp,43.01319122314453,21.457095198446538
48,sailing2.bmp,img62.bmp,31.223051071166992,6.320751746555565
