idx,ref_img_path,dis_img_path,score,mos_label
0,i01.bmp,i01_01_1.bmp,0.9096245765686035,5.5143
1,i01.bmp,i01_01_2.bmp,0.8731433749198914,5.5676
2,i01.bmp,i01_01_3.bmp,0.8312404751777649,4.9444
3,i01.bmp,i01_01_4.bmp,0.7725988626480103,4.3784
4,i01.bmp,i01_01_5.bmp,0.7216746807098389,3.8649
5,i01.bmp,i01_02_1.bmp,0.9395040273666382,6.0286
6,i01.bmp,i01_02_2.bmp,0.9101399183273315,6.1081
7,i01.bmp,i01_02_3.bmp,0.8686315417289734,5.3889
8,i01.bmp,i01_02_4.bmp,0.8223967552185059,4.7143
9,i01.bmp,i01_02_5.bmp,0.7746250629425049,4.3611
10,i01.bmp,i01_03_1.bmp,0.8213052749633789,4.7714
11,i01.bmp,i01_03_2.bmp,0.7748222947120667,4.2703
12,i01.bmp,i01_03_3.bmp,0.7169381380081177,3.7027
13,i01.bmp,i01_03_4.bmp,0.6570881009101868,3.1944
14,i01.bmp,i01_03_5.bmp,0.5914744138717651,2.7143
15,i01.bmp,i01_04_1.bmp,0.9846898317337036,5.9714
16,i01.bmp,i01_04_2.bmp,0.9778116345405579,5.7568
17,i01.bmp,i01_04_3.bmp,0.9636579751968384,5.2703
18,i01.bmp,i01_04_4.bmp,0.9436199069023132,5.2432
19,i01.bmp,i01_04_5.bmp,0.9046181440353394,4.7143
20,i01.bmp,i01_05_1.bmp,0.9500588774681091,5.9189
21,i01.bmp,i01_05_2.bmp,0.9262064099311829,5.7027
22,i01.bmp,i01_05_3.bmp,0.8649077415466309,5.0833
23,i01.bmp,i01_05_4.bmp,0.7786952257156372,4.1389
24,i01.bmp,i01_05_5.bmp,0.6677036881446838,3.1389
25,i01.bmp,i01_06_1.bmp,0.9051473140716553,4.0
26,i01.bmp,i01_06_2.bmp,0.8729869723320007,3.8919
27,i01.bmp,i01_06_3.bmp,0.827216386795044,3.7297
28,i01.bmp,i01_06_4.bmp,0.7703880071640015,3.4857
29,i01.bmp,i01_06_5.bmp,0.712432861328125,2.9444
30,i01.bmp,i01_07_1.bmp,0.9060387015342712,5.0833
31,i01.bmp,i01_07_2.bmp,0.8624985814094543,4.75
32,i01.bmp,i01_07_3.bmp,0.8171466588973999,4.0
33,i01.bmp,i01_07_4.bmp,0.7590962052345276,3.2222
34,i01.bmp,i01_07_5.bmp,0.6663050055503845,2.1944
35,i01.bmp,i01_08_1.bmp,0.9559229612350464,5.1892
36,i01.bmp,i01_08_2.bmp,0.900333046913147,4.4722
37,i01.bmp,i01_08_3.bmp,0.7764350175857544,3.4865
38,i01.bmp,i01_08_4.bmp,0.6078246831893921,3.0
39,i01.bmp,i01_08_5.bmp,0.47734031081199646,2.1111
40,i01.bmp,i01_09_1.bmp,0.8941608667373657,6.0833
