idx,ref_img_path,dis_img_path,score,mos_label
0,,,0.4925473630428314,1.33
1,,,0.8764309287071228,2.2
2,,,0.9135173559188843,4.1
3,,,0.9735184907913208,4.5
4,,,0.8505719900131226,3.5
5,,,0.9684630632400513,4.5
6,,,0.9086951613426208,2.17
7,,,0.5751819610595703,1.37
8,,,0.7503073215484619,1.9
9,,,0.8947870135307312,4.13
10,,,0.6683392524719238,1.9
11,,,0.8876129984855652,3.2
12,,,0.6787890791893005,2.23
13,,,0.9517225623130798,4.13
14,,,0.8557278513908386,1.8
15,,,0.9192001819610596,4.07
16,,,0.477779358625412,1.07
17,,,0.7408846616744995,1.9
18,,,0.9087180495262146,3.03
19,,,0.6642038226127625,1.4
20,,,0.8082910776138306,2.4
21,,,0.7350701093673706,2.07
22,,,0.7072935104370117,1.17
23,,,0.763029932975769,2.07
24,,,0.6647162437438965,1.23
25,,,0.8396741151809692,3.07
26,,,0.9498369097709656,4.7
27,,,0.4895474910736084,1.3
28,,,0.833812952041626,3.43
29,,,0.8639706969261169,3.37
30,,,0.6765956878662109,1.83
31,,,0.5100917220115662,1.0
32,,,0.8721662759780884,3.23
33,,,0.8415395021438599,1.7
34,,,0.6382865309715271,2.0
35,,,0.5008630156517029,1.27
36,,,1.0,4.53
37,,,0.9508368968963623,4.3
38,,,0.8215078115463257,3.8
39,,,0.9702800512313843,4.57
40,,,1.0,4.68
41,,,0.8420190811157227,2.6
42,,,0.7087885737419128,2.3
43,,,0.7852908372879028,3.33
44,,,0.598682165145874,1.47
45,,,0.9510552287101746,4.1
46,,,0.8467704057693481,3.17
47,,,0.9111974239349365,3.97
48,,,0.6917244791984558,2.13
49,,,0.8672932386398315,3.27
50,,,0.6979839205741882,3.7
51,,,0.9020537734031677,3.4
52,,,0.8947553634643555,2.87
53,,,0.7042039632797241,1.97
54,,,0.7074465751647949,1.73
55,,,0.8697258830070496,4.7
56,,,0.8339506983757019,4.55
57,,,0.6842379570007324,1.87
58,,,0.4960283637046814,1.3
59,,,0.8552390336990356,2.43
60,,,0.9748630523681641,4.57
61,,,0.8240323066711426,1.63
62,,,1.0,4.5
63,,,0.9460217356681824,4.23
64,,,0.4891929030418396,1.23
65,,,0.9529998302459717,3.97
66,,,0.7101456522941589,1.23
67,,,0.93577641248703,4.6
68,,,0.8790619373321533,3.47
69,,,0.7928552627563477,2.77
70,,,0.9700209498405457,4.43
71,,,0.5553945302963257,1.57
72,,,0.9603040218353271,4.17
73,,,0.7541424036026001,3.7
74,,,0.8731611967086792,2.93
75,,,0.7178605794906616,1.87
76,,,0.6630706191062927,3.23
77,,,0.6487789154052734,1.27
78,,,0.9386205673217773,4.27
79,,,0.8241732120513916,4.13
80,,,0.8554362058639526,2.63
81,,,0.5862375497817993,1.9
82,,,0.6989873647689819,2.57
83,,,0.4934435784816742,1.47
84,,,0.959930419921875,4.47
85,,,0.7211887240409851,2.53
86,,,0.4895506501197815,1.27
87,,,0.7414383888244629,3.03
88,,,0.672367513179779,1.67
89,,,0.8010875582695007,2.73
90,,,1.0,4.57
91,,,0.9140304327011108,4.27
92,,,0.7055882215499878,1.87
93,,,0.837476372718811,3.4
94,,,0.9829105138778687,4.6
95,,,0.845667839050293,3.53
96,,,0.788642168045044,3.37
97,,,0.7512603998184204,2.13
98,,,1.0,4.73
99,,,0.9190319776535034,4.0
100,,,0.8386847972869873,3.13
101,,,0.792884349822998,1.9
102,,,0.9683135747909546,4.47
103,,,0.7629513144493103,4.03
104,,,0.575922429561615,1.73
105,,,0.6039081811904907,2.4
106,,,0.6988963484764099,1.87
107,,,0.9709099531173706,2.73
108,,,0.8693732619285583,2.5
109,,,0.5250608325004578,1.43
110,,,0.9258087873458862,4.53
111,,,0.49806973338127136,1.33
112,,,0.9573959112167358,4.03
113,,,1.0,4.27
114,,,0.9417108297348022,4.37
115,,,0.7670433521270752,4.5
116,,,0.8388338088989258,4.4
117,,,0.6943618655204773,2.37
118,,,0.7283341288566589,2.0
119,,,0.6530362367630005,1.33
120,,,0.8450531959533691,2.6
121,,,0.8538588881492615,3.07
122,,,0.8051100969314575,2.93
123,,,0.8192762732505798,3.07
124,,,0.79552161693573,3.63
125,,,0.8872408866882324,3.87
126,,,0.9769973754882812,4.57
127,,,0.7250140905380249,2.47
128,,,0.7663570642471313,2.17
129,,,0.8089061975479126,4.57
130,,,0.9300447702407837,4.13
131,,,0.8015570044517517,4.77
132,,,0.5770037770271301,2.57
133,,,0.8746945261955261,4.07
134,,,0.8319241404533386,2.73
135,,,0.6742293238639832,1.93
136,,,0.8946747183799744,2.97
137,,,0.8442387580871582,3.47
138,,,0.9746851921081543,4.3
139,,,0.6805476546287537,2.1
140,,,0.6124055981636047,1.57
141,,,0.9113735556602478,3.8
142,,,0.8770430088043213,3.5
143,,,1.0,4.83
144,,,0.5411556959152222,1.6
145,,,0.9404465556144714,2.33
146,,,0.7844390273094177,2.8
147,,,0.8415179252624512,2.0
148,,,0.7368322610855103,2.47
149,,,0.8763651847839355,3.2
150,,,0.7843117117881775,4.23
151,,,0.7548186182975769,3.17
152,,,0.7675561904907227,3.03
153,,,0.8205963969230652,1.53
154,,,0.917214572429657,3.1
155,,,0.7931589484214783,2.37
156,,,0.6164166927337646,1.2
157,,,0.8753024935722351,3.33
158,,,0.8685920238494873,2.93
159,,,0.7803513407707214,3.4
160,,,0.4954224228858948,1.2
161,,,0.7888293266296387,4.1
162,,,0.5318394899368286,1.23
163,,,0.6084982752799988,1.8
164,,,0.9677414298057556,4.4
165,,,0.708706796169281,1.8
166,,,0.6807284355163574,2.53
167,,,0.6058527827262878,2.07
168,,,1.0,4.47
169,,,0.8654816150665283,3.58
170,,,0.5962559580802917,1.4
171,,,0.818030059337616,4.0
172,,,0.8964551687240601,4.2
173,,,0.6042970418930054,1.5
174,,,0.8705877661705017,3.9
175,,,0.6309103965759277,2.53
176,,,0.5817181468009949,1.2
177,,,0.9535993337631226,2.2
178,,,0.8678563833236694,4.4
179,,,1.0,4.53
180,,,0.6219520568847656,2.67
181,,,0.9175195693969727,3.67
182,,,0.5415316820144653,1.4
183,,,0.8807854652404785,1.5
184,,,0.4742860198020935,1.27
185,,,0.948628842830658,4.27
186,,,0.778834342956543,3.4
187,,,0.7952086925506592,1.9
188,,,0.7939593195915222,3.5
189,,,0.915745735168457,4.47
190,,,0.6864790916442871,2.47
191,,,0.5093264579772949,1.3
192,,,0.6719293594360352,3.13
193,,,0.9068142771720886,3.33
194,,,0.9860641956329346,2.3
195,,,0.881452739238739,3.0
196,,,0.9368261694908142,4.57
197,,,0.9373451471328735,3.87
198,,,0.7677109241485596,3.27
199,,,0.9274942278862,2.5
200,,,0.7521944046020508,1.47
201,,,0.8923534154891968,3.97
202,,,0.9390163421630859,3.77
203,,,0.5727770328521729,1.9
204,,,0.6732394099235535,2.1
205,,,0.711656928062439,2.03
206,,,0.9668354988098145,4.5
207,,,0.8191525340080261,2.83
208,,,0.9598621129989624,4.68
209,,,0.9795490503311157,4.32
210,,,0.917721152305603,3.87
211,,,0.8100093603134155,3.0
212,,,0.9340341091156006,3.3
213,,,0.7098654508590698,2.27
214,,,0.7916445732116699,2.3
215,,,0.8100616335868835,2.43
216,,,0.8663365840911865,4.27
217,,,0.8613036870956421,4.53
218,,,0.541353702545166,1.4
219,,,0.6807446479797363,1.47
220,,,0.8318823575973511,4.77
221,,,0.6895195841789246,2.07
222,,,0.7614024877548218,4.33
223,,,0.6202358603477478,1.77
224,,,0.8730730414390564,4.37
225,,,0.8670710325241089,4.53
226,,,0.6770153045654297,1.57
227,,,0.5991777181625366,1.77
228,,,0.5847817659378052,1.37
229,,,0.9637727737426758,4.53
230,,,0.8652520179748535,2.47
231,,,0.9450925588607788,4.4
232,,,0.9243292808532715,4.5
233,,,0.9757892489433289,4.7
234,,,0.8358478546142578,2.9
235,,,0.6843857765197754,2.7
236,,,0.9514999389648438,4.6
237,,,0.5655806064605713,1.29
238,,,0.9127085208892822,4.5
239,,,0.9759160280227661,4.53
240,,,0.8230628967285156,4.4
241,,,0.6072807312011719,2.47
242,,,0.911409854888916,3.33
243,,,0.9174274206161499,3.8
244,,,0.5356801152229309,1.67
245,,,1.0,4.5
246,,,0.7819771766662598,2.07
247,,,0.9360060691833496,4.57
248,,,0.6738311648368835,1.43
249,,,0.8360921740531921,3.27
250,,,0.6531418561935425,2.0
251,,,0.8347504138946533,2.37
252,,,0.8081091642379761,3.67
253,,,0.5638691186904907,1.53
254,,,0.946601390838623,3.97
255,,,0.8189646005630493,4.2
256,,,0.9032540321350098,4.0
257,,,0.8420981764793396,3.03
258,,,0.9679171442985535,4.47
259,,,0.7806627154350281,2.6
260,,,1.0,4.6
261,,,0.9369473457336426,4.1
262,,,0.8289620280265808,4.03
263,,,0.8257209062576294,1.83
264,,,0.969046950340271,4.27
265,,,0.5154260993003845,1.3
266,,,0.785345733165741,2.53
267,,,0.6111287474632263,2.07
268,,,0.8466787338256836,3.13
269,,,0.8153554797172546,2.93
270,,,0.971225917339325,4.27
271,,,0.8452498912811279,2.39
272,,,0.8211245536804199,3.7
273,,,0.9038235545158386,4.5
274,,,0.9406377077102661,4.63
275,,,0.955569863319397,4.6
276,,,0.5972766280174255,1.8
277,,,0.6933424472808838,1.57
278,,,0.5688244104385376,1.27
279,,,0.7612113356590271,2.97
280,,,0.9015605449676514,3.77
281,,,0.6394857168197632,2.3
282,,,0.9271495342254639,4.17
283,,,0.5025417804718018,1.8
284,,,0.6054924726486206,1.32
285,,,0.9057502746582031,4.8
286,,,0.6575795412063599,1.67
287,,,0.7483700513839722,1.57
288,,,0.9161922335624695,3.4
289,,,0.9699313640594482,4.47
290,,,0.8099887371063232,4.17
291,,,0.8954102396965027,3.17
292,,,0.8964716792106628,3.6
293,,,0.9037375450134277,4.63
294,,,0.9655812978744507,4.47
295,,,1.0,4.5
296,,,0.6805335283279419,1.57
297,,,0.7897597551345825,3.57
298,,,0.8014713525772095,3.9
299,,,0.9625706672668457,4.53
300,,,0.9737163782119751,4.47
301,,,0.86785888671875,3.27
302,,,0.989033579826355,4.6
303,,,0.5434588193893433,1.4
304,,,0.8209831118583679,3.1
305,,,0.7578016519546509,4.03
306,,,0.8284057378768921,2.6
307,,,0.886527955532074,3.53
308,,,0.7856909036636353,2.5
309,,,0.5269451141357422,1.43
310,,,0.9088420867919922,3.73
311,,,0.6420794725418091,1.7
312,,,0.7193970680236816,1.67
313,,,0.7089604139328003,1.93
314,,,0.8386081457138062,2.63
315,,,0.8832529783248901,3.9
316,,,0.8199900984764099,4.13
317,,,0.955727756023407,4.67
318,,,0.7908602952957153,2.43
319,,,0.9539660811424255,4.33
320,,,0.6780072450637817,2.23
321,,,0.9725138545036316,2.93
322,,,0.843728244304657,4.43
323,,,0.6932435035705566,3.07
324,,,0.8473039865493774,2.77
325,,,0.8876538276672363,3.5
326,,,0.954439103603363,4.37
327,,,0.6940603256225586,2.97
328,,,0.7971854209899902,3.33
329,,,0.8055312633514404,2.03
330,,,0.7470976114273071,2.33
331,,,0.8566492795944214,3.67
332,,,0.7959952354431152,2.03
333,,,0.8536607623100281,2.5
334,,,0.7490329146385193,2.37
335,,,0.7790145874023438,3.87
336,,,0.8084028959274292,2.4
337,,,0.9269561767578125,4.8
338,,,0.8847495913505554,3.43
339,,,0.9325984716415405,4.27
340,,,0.8213369250297546,4.63
341,,,0.8445741534233093,2.53
342,,,0.7440928220748901,4.3
343,,,0.959352970123291,4.37
344,,,0.808473527431488,2.93
345,,,0.8756611347198486,2.6
346,,,0.9868173599243164,4.5
347,,,0.7605079412460327,1.27
348,,,0.6591636538505554,1.6
349,,,0.8430652022361755,2.81
350,,,0.8545887470245361,4.17
351,,,0.8580486178398132,3.13
352,,,0.7070311307907104,2.03
353,,,0.7582515478134155,2.97
354,,,0.7978863716125488,1.47
355,,,0.6707128286361694,2.13
356,,,0.7704334259033203,3.0
357,,,0.7232913970947266,1.33
358,,,0.9364590644836426,4.4
359,,,0.924402117729187,3.03
360,,,0.7131940722465515,1.87
361,,,0.7957628965377808,3.29
362,,,0.6032313108444214,1.57
363,,,0.6276359558105469,1.87
364,,,0.6557938456535339,1.83
365,,,0.7659966349601746,3.27
366,,,1.0,4.63
367,,,0.7397661209106445,2.9
368,,,0.8820406794548035,4.17
369,,,0.627922534942627,1.4
370,,,0.8143938779830933,4.07
371,,,0.8411192893981934,2.27
372,,,0.6020890474319458,1.5
373,,,0.7714495658874512,2.07
374,,,0.9576587677001953,4.43
375,,,1.0,4.57
376,,,0.8356932401657104,4.6
377,,,0.6240984201431274,1.6
378,,,0.611680269241333,2.03
379,,,0.7832163572311401,2.57
380,,,0.8786009550094604,2.97
381,,,0.8820120692253113,3.37
382,,,0.7407169342041016,3.1
383,,,0.7170011401176453,3.77
384,,,0.5316782593727112,1.77
385,,,0.7114679217338562,2.0
386,,,0.6670457720756531,1.93
387,,,0.9579924941062927,4.43
388,,,0.5164439678192139,1.13
389,,,0.8586732745170593,3.67
390,,,0.6844457983970642,3.0
391,,,0.6153267621994019,1.47
392,,,0.9054068922996521,2.27
393,,,0.9278988838195801,3.7
394,,,0.9344369173049927,4.47
395,,,0.9509825706481934,4.33
396,,,0.76019686460495,2.57
397,,,0.8402591943740845,3.03
398,,,0.6340072154998779,1.93
399,,,0.6135071516036987,1.37
400,,,0.8486050367355347,1.83
401,,,0.8207008242607117,3.53
402,,,0.6042882204055786,1.63
403,,,0.9691462516784668,4.3
404,,,0.8536860346794128,3.13
405,,,0.742273211479187,2.97
406,,,0.7098042368888855,1.77
407,,,1.0,4.5
408,,,0.7728462219238281,2.13
409,,,0.6413058042526245,1.57
410,,,0.7901558876037598,2.53
411,,,0.8952528238296509,2.13
412,,,0.7694675326347351,1.93
413,,,0.8519821166992188,4.2
414,,,0.9854763746261597,4.5
415,,,0.9087405204772949,4.17
416,,,0.6296793818473816,1.17
417,,,0.7599457502365112,3.52
418,,,0.8835389018058777,3.2
419,,,0.78424471616745,2.3
420,,,0.9602581858634949,4.43
421,,,0.7437705993652344,3.87
422,,,0.5623175501823425,2.07
423,,,0.621600866317749,1.97
424,,,0.7238376140594482,2.37
425,,,0.6654646396636963,1.57
426,,,0.7904784083366394,2.8
427,,,0.7220190763473511,2.23
428,,,0.6980037689208984,1.93
429,,,0.8324718475341797,1.67
430,,,0.8185961246490479,2.07
431,,,0.7714742422103882,4.1
432,,,0.8435370326042175,4.13
433,,,0.7284872531890869,2.63
434,,,0.8863071203231812,3.43
435,,,0.9814802408218384,4.47
436,,,0.876175045967102,4.53
437,,,1.0,4.53
438,,,0.8651608824729919,3.07
439,,,0.6484951972961426,1.17
440,,,0.716167688369751,2.73
441,,,1.0,4.77
442,,,0.6389461755752563,1.7
443,,,0.6661401987075806,3.17
444,,,0.9613537788391113,4.5
445,,,0.8826441764831543,3.87
446,,,0.43059635162353516,1.63
447,,,0.576556384563446,1.43
448,,,1.0,4.7
449,,,1.0,4.7
450,,,0.7950423955917358,2.8
451,,,0.5871697664260864,2.07
452,,,0.9203383922576904,4.68
453,,,0.8344593048095703,4.03
454,,,0.985417366027832,4.67
455,,,0.569646954536438,1.37
456,,,0.9489681124687195,4.5
457,,,0.9714490175247192,4.47
458,,,0.7859456539154053,3.07
459,,,0.9389737844467163,2.53
460,,,0.6068793535232544,1.77
461,,,0.8375141024589539,3.77
462,,,0.7408439517021179,3.2
463,,,0.7771691679954529,2.6
464,,,0.6584685444831848,2.77
465,,,0.8748778700828552,3.0
466,,,0.9358348250389099,2.47
467,,,0.5705492496490479,1.37
468,,,1.0,4.73
469,,,0.8875625133514404,4.37
470,,,0.8581178188323975,3.9
471,,,0.8834807872772217,3.6
472,,,0.8075776100158691,2.5
473,,,0.8324307203292847,3.83
474,,,0.688319206237793,1.3
475,,,0.97356116771698,2.27
476,,,0.9804368019104004,4.7
477,,,0.9612099528312683,4.37
478,,,0.9226617813110352,2.57
479,,,0.7230457067489624,1.97
480,,,0.846280574798584,3.53
481,,,0.9131523966789246,4.0
482,,,0.9142867922782898,4.73
483,,,0.7911853194236755,2.63
484,,,0.9873884916305542,4.33
485,,,0.5834453105926514,1.63
486,,,0.8380452394485474,3.73
487,,,0.7645227909088135,1.57
488,,,0.7982041239738464,3.23
489,,,1.0,4.7
490,,,0.9662667512893677,4.4
491,,,0.8569456338882446,3.5
492,,,0.8109561204910278,4.47
493,,,0.9836045503616333,4.47
494,,,0.908758819103241,3.03
495,,,0.879304826259613,3.4
496,,,0.8760290145874023,3.87
497,,,0.9234117269515991,2.83
498,,,0.638148307800293,1.23
499,,,0.8035055994987488,3.73
500,,,0.939953088760376,4.23
501,,,1.0,4.47
502,,,0.48560482263565063,1.23
503,,,0.5164682865142822,1.4
504,,,0.6121687889099121,1.77
505,,,0.6544312238693237,1.23
506,,,0.8719190359115601,3.2
507,,,0.7093586325645447,2.43
508,,,0.9881315231323242,4.57
509,,,0.6510924100875854,1.43
510,,,0.9016228914260864,3.33
511,,,0.9460352659225464,4.4
512,,,0.967542827129364,4.3
513,,,0.8550030589103699,3.63
514,,,0.8824863433837891,4.27
515,,,0.6736358404159546,2.17
516,,,0.757138729095459,2.63
517,,,0.6329299807548523,2.8
518,,,0.8918789625167847,4.37
519,,,0.8335384130477905,2.2
520,,,0.7764402627944946,2.17
521,,,0.487467497587204,1.17
522,,,0.9396761655807495,2.77
523,,,0.6238967776298523,1.33
524,,,0.8207221031188965,2.8
525,,,0.9172787070274353,3.57
526,,,0.6290416717529297,1.33
527,,,0.7789438962936401,2.63
528,,,0.5309222936630249,1.1
529,,,0.762530505657196,2.67
530,,,0.863491415977478,2.87
531,,,0.8894579410552979,1.87
532,,,0.8470290899276733,3.4
533,,,0.9094581604003906,2.4
534,,,0.9732379913330078,4.47
535,,,0.6109095811843872,1.57
536,,,0.7731533050537109,4.57
537,,,0.7994081377983093,2.33
538,,,0.7783050537109375,2.17
539,,,0.6733114123344421,3.07
540,,,0.9783802032470703,4.67
541,,,0.5540088415145874,1.32
542,,,0.9065316915512085,4.27
543,,,0.9714977145195007,4.17
544,,,0.7277807593345642,2.07
545,,,0.9188086986541748,3.27
546,,,0.8535682559013367,4.57
547,,,0.7628829479217529,1.53
548,,,0.7982814311981201,1.17
549,,,0.6445534825325012,2.7
550,,,0.9822418093681335,4.53
551,,,0.8044480085372925,3.67
552,,,0.9279043674468994,4.03
553,,,0.7384929656982422,4.07
554,,,0.8577601313591003,4.17
555,,,0.7105874419212341,1.8
